SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61501534,12,Independent,SJ & JA Wild,24169 Horrocks Highway,5485,-32.655441,138.101744,4,LPG,1299.0,2022-12-06T01:41:13.04,2022-12-08 14:00:05.787271,2022-12-08
61501547,3421066,Ampol,Ampol Redhill, Cnr Pt Augusta Highway and Ellis St West,5521,-33.538058,138.216287,4,LPG,1129.0,2022-07-28T04:18:01.507,2022-12-08 14:00:05.787271,2022-12-08
61501548,2,Caltex,Minlaton Auto Centre,2 Main Street,5575,-34.768578,137.597314,4,LPG,1299.0,2022-04-03T22:31:48.63,2022-12-08 14:00:05.787271,2022-12-08
61501553,5,BP,BP Nangwarry,Lot 305 Riddoch Highway,5277,-37.541098,140.814371,4,LPG,1199.0,2022-12-08T01:22:30.07,2022-12-08 14:00:05.787271,2022-12-08
61501564,23,United,United Strathalbyn,18 South Terrace,5255,-35.260374,138.893847,4,LPG,875.0,2022-12-08T01:58:44.977,2022-12-08 14:00:05.787271,2022-12-08
61501585,3421066,Ampol,Ampol Port Augusta,63 Victoria Pde,5700,-32.500023,137.778614,4,LPG,1259.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501594,86,Liberty,Liberty Victor Harbor,105 Victoria St,5211,-35.558207,138.613913,4,LPG,1099.0,2022-12-02T19:57:32.857,2022-12-08 14:00:05.787271,2022-12-08
61501598,86,Liberty,Eyre Fuels Liberty,103-105 Verran Terrace,5607,-34.737001,135.854262,4,LPG,1269.0,2022-12-06T21:29:31.257,2022-12-08 14:00:05.787271,2022-12-08
61501600,169,On the Run,OTR Ceduna,35 Eyre Hwy,5690,-32.113495,133.672566,4,LPG,1299.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501601,169,On the Run,OTR Ceduna Mozies,57 Mckenzie St,5690,-32.121502,133.687017,4,LPG,1297.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501610,3421028,X Convenience,X Convenience Murray Bridge,101 Adelaide Rd,5253,-35.123637,139.264395,4,LPG,979.0,2022-12-01T19:12:39.157,2022-12-08 14:00:05.787271,2022-12-08
61501619,3421073,EG Ampol,EG Ampol Port Pirie,137 Florence St & Mary-Elie,5540,-33.180675,138.010412,4,LPG,1119.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501620,3421073,EG Ampol,EG Ampol Golden Grove,Aeolian Dr,5125,-34.789291,138.695197,4,LPG,939.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501636,3421073,EG Ampol,EG Ampol Naracoorte,12 Mcrae St,5271,-36.957218,140.741574,4,LPG,1179.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501641,3421073,EG Ampol,EG Ampol Victor Harbor,31 Torrens Rd & Hindmarsh Rd,5211,-35.554082,138.620687,4,LPG,1139.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501658,169,On the Run,OTR Elizabeth,Philip Hwy & Short Rd,5112,-34.722543,138.669381,4,LPG,849.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501661,169,On the Run,OTR Stepney,90 Payneham Rd,5069,-34.910469,138.627422,4,LPG,949.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501662,169,On the Run,OTR Murray View,10 Princes Hwy,5260,-35.265743,139.457706,4,LPG,1179.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501663,169,On the Run,OTR Nuriootpa,Tanunda Rd & New St,5355,-34.476613,138.995205,4,LPG,1179.0,2022-12-08T02:47:00,2022-12-08 14:00:05.787271,2022-12-08
61501667,3421073,EG Ampol,EG Ampol Mt Gambier,108 -110 Commercial St,5290,-37.830617,140.786414,4,LPG,1079.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501668,3421066,Ampol,Ampol Tailem Bend,8786 Princes Highway,5260,-35.239107,139.440004,4,LPG,1179.0,2022-12-07T20:13:55.297,2022-12-08 14:00:05.787271,2022-12-08
61501670,23,United,United Berri,2-4 Sturt Highway,5343,-34.283332,140.596193,4,LPG,1109.0,2022-12-08T01:58:42.93,2022-12-08 14:00:05.787271,2022-12-08
61501671,169,On the Run,OTR Smithfield,23-29 Main North Rd,5114,-34.681959,138.694194,4,LPG,959.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501685,5,BP,Burra Motor Company,1 Upper Thames Street,5417,-33.681862,138.939508,4,LPG,1059.0,2022-11-30T02:00:33.92,2022-12-08 14:00:05.787271,2022-12-08
61501690,5,BP,BP Port Wakefield,22 Snowtown Road,5550,-34.180972,138.154101,4,LPG,1139.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501692,3421066,Ampol,Wallaroo Service Station,Lot 1 Irwin Street,5556,-33.932918,137.626853,4,LPG,1189.0,2022-10-11T19:53:38.467,2022-12-08 14:00:05.787271,2022-12-08
61501698,87,AM/PM,BP Glendambo, Glendambo Access Rd,5710,-30.970109,135.750563,4,LPG,1399.0,2022-12-05T04:16:17.423,2022-12-08 14:00:05.787271,2022-12-08
61501701,3421073,EG Ampol,EG Ampol Kadina,21 Frances Tce,5554,-33.964821,137.715553,4,LPG,1149.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501705,169,On the Run,OTR St Marys,1181 South Rd,5042,-34.997527,138.575784,4,LPG,899.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501707,5,BP,BP South Moorebank,466 Mt Barker Road,5155,-35.010561,138.768023,4,LPG,999.0,2022-09-06T07:25:08.617,2022-12-08 14:00:05.787271,2022-12-08
