SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61401296,110,Freedom Fuels,Freedom Fuels Nudgee,948 Nudgee Rd & Tufnell Rd,4014,-27.386791,153.087063,12,e10,1959.0,2023-09-20T03:50:54.713,2023-10-01 14:00:04.568982,2023-10-01
61401298,5,BP,BP Northgate,215 Toombul Rd & Melton Rd,4013,-27.393208,153.072252,12,e10,1939.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401301,3421066,Ampol,Ampol Foodary Arana Hills,282 Dawson Pde & Nepean Av,4054,-27.396934,152.960689,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401309,2,Caltex,Caltex Everton Park,675 South Pine Rd,4053,-27.401257,152.986898,12,e10,2359.0,2023-09-27T18:20:32.86,2023-10-01 14:00:04.568982,2023-10-01
61401324,113,7 Eleven,7-Eleven Newmarket,85 Enoggera Rd & Edmondstone St,4051,-27.438837,153.007669,12,e10,1957.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401325,20,Shell,NightOwl Shell Kelvin Grove,305 Kelvin Grove Rd & Herston Rd,4059,-27.445445,153.008619,12,e10,1958.0,2023-09-28T01:25:30.557,2023-10-01 14:00:04.568982,2023-10-01
61401328,5,BP,BP Edinburgh Castle,411 Gympie Rd,4031,-27.402339,153.031942,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401330,110,Freedom Fuels,Freedom Fuels Wooloowin,75 Emma Street,4030,-27.408291,153.047525,12,e10,2359.0,2023-09-29T08:03:14.057,2023-10-01 14:00:04.568982,2023-10-01
61401334,3421066,Ampol,Ampol Foodary Stafford,191 Stafford Rd & Brockman St,4053,-27.411253,153.023605,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401341,2,Caltex,Caltex Clayfield,509 Sandgate Rd & Butler St,4011,-27.427403,153.050405,12,e10,2359.0,2023-09-26T00:15:11.867,2023-10-01 14:00:04.568982,2023-10-01
61401343,86,Liberty,Liberty Grange,26 Grange Road,4051,-27.424641,153.014052,12,e10,1954.0,2023-09-29T00:28:11,2023-10-01 14:00:04.568982,2023-10-01
61401348,3421066,Ampol,Ampol Foodary Lutwyche,404 Lutwyche Rd & Fuller St,4030,-27.426113,153.032101,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401357,113,7 Eleven,7-Eleven Ascot,94 Kitchener Rd & Oriel Rd,4007,-27.428561,153.062018,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401359,3421066,Ampol,Ampol Woolworths Eagle Farm,647 Kingsford Smith Dr & Theodore St,4009,-27.434734,153.079236,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401366,111,Coles Express,Coles Express Wynnum,2231 Wynnum Rd & Moreton Av,4178,-27.443762,153.157969,12,e10,2359.0,2023-09-29T23:50:33.803,2023-10-01 14:00:04.568982,2023-10-01
61401367,2,Caltex,Caltex Wynnum West,1955 Wynnum Rd & Plz St,4178,-27.459016,153.151452,12,e10,2359.0,2023-09-27T03:16:49.95,2023-10-01 14:00:04.568982,2023-10-01
61401371,2,Caltex,Caltex Wynnum,216 Preston Road,4178,-27.45463473648407,153.16652018650822,12,e10,2359.0,2023-09-27T02:50:06.677,2023-10-01 14:00:04.568982,2023-10-01
61401373,5,BP,BP Manly,Gordon Parade,4179,-27.457538,153.178798,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401375,113,7 Eleven,7-Eleven The Gap,1121 Waterworks Rd & Settlement Rd,4061,-27.443144,152.943798,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401380,113,7 Eleven,7-Eleven Ashgrove,268 Waterworks Rd & Roy St,4060,-27.445786,152.991114,12,e10,2039.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401391,3421066,Ampol,Ampol Foodary Toowong,581 Milton Rd,4066,-27.478413,152.985953,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401393,111,Coles Express,Coles Express Milton,319 Coronation Dr,4064,-27.474043230061895,153.00365841104505,12,e10,2359.0,2023-09-29T23:45:37.883,2023-10-01 14:00:04.568982,2023-10-01
61401398,111,Coles Express,Coles Express Mount Gravatt,1582 Logan Road,4122,-27.542141,153.081725,12,e10,2359.0,2023-09-29T23:35:32.647,2023-10-01 14:00:04.568982,2023-10-01
61401399,113,7 Eleven,7-Eleven Mt Gravatt East,Cavendish Road,4122,-27.531597,153.093296,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401406,5,BP,BP Capalaba,65 Old Cleveland Rd & Dollery Rd,4157,-27.520962,153.191645,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401409,57,Metro Fuel,Metro Petroleum Thornlands,367 Bloomfield Street,4164,-27.548111,153.265068,12,e10,1959.0,2023-09-28T04:53:08,2023-10-01 14:00:04.568982,2023-10-01
61401413,5,BP,BP Riverhills,138 Riverhills Road,4074,-27.556355,152.914572,12,e10,2369.0,2023-09-29T08:21:04,2023-10-01 14:00:04.568982,2023-10-01
61401421,110,Freedom Fuels,Freedom Fuels Inala,215 Rudd Street,4077,-27.577748,152.973748,12,e10,2359.0,2023-09-26T23:35:33.38,2023-10-01 14:00:04.568982,2023-10-01
61401422,113,7 Eleven,7-Eleven Durack,14 Rosemary St,4077,-27.579257,152.974417,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401426,111,Coles Express,Coles Express Granard Rd, 53 Beatty Rd (Cnr Granard Rd),4106,-27.557921,153.015848,12,e10,2359.0,2023-09-26T00:15:40.43,2023-10-01 14:00:04.568982,2023-10-01
61401427,3421162,Pacific Fuel Solutions,Pacific Fuel Solutions Rocklea,1628 Ipswich Rd,4106,-27.558117,153.006258,12,e10,2079.0,2023-09-27T02:19:11.2,2023-10-01 14:00:04.568982,2023-10-01
61401431,5,BP,NightOwl BP Salisbury,304 Evans Road,4107,-27.545888,153.038591,12,e10,2359.0,2023-09-28T01:32:34.327,2023-10-01 14:00:04.568982,2023-10-01
61401436,5,BP,NightOwl BP Sunnybank,841 Musgrave Road,4109,-27.566916,153.064574,12,e10,1999.0,2023-09-30T01:59:32.06,2023-10-01 14:00:04.568982,2023-10-01
61401441,113,7 Eleven,7-Eleven Acacia Ridge,1439 Beaudesert Road,4110,-27.589298,153.027066,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401444,113,7 Eleven,7-Eleven Acacia Ridge East,139 Beenleigh Road,4110,-27.575608,153.039616,12,e10,1939.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401446,5,BP,BP Wishart,528 Newnham Road,4122,-27.561518,153.089268,12,e10,1949.0,2023-09-28T02:00:13.77,2023-10-01 14:00:04.568982,2023-10-01
61401447,3421073,EG Ampol,EG Ampol Macgregor,605 Kessels Rd,4109,-27.562252,153.074394,12,e10,1935.0,2023-10-01T02:45:00,2023-10-01 14:00:04.568982,2023-10-01
61401450,2,Caltex,Caltex Eight Mile Plains,2489 Logan Rd,4113,-27.575212,153.091639,12,e10,1929.0,2023-09-30T21:47:20.067,2023-10-01 14:00:04.568982,2023-10-01
61401457,113,7 Eleven,7-Eleven North Ipswich,36 Downs St & Lawrence,4305,-27.603119,152.761549,12,e10,2039.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401460,113,7 Eleven,7-Eleven Dinmore,29-31 Brisbane Rd & Chum St,4303,-27.598074,152.832017,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401461,110,Freedom Fuels,Freedom Fuels Ipswich,62 Brisbane Road,4304,-27.601119,152.826338,12,e10,2359.0,2023-09-29T06:50:39.867,2023-10-01 14:00:04.568982,2023-10-01
