address,lat,long,convenient
124 Paradise Rd,-27.640215,153.133153,True
869 Manly Rd,-27.474867,153.143859,True
887 Lytton Rd,-27.457062,153.105762,True
339-341 Samsonvale Road,-27.291906,152.954538,False
Old Cleveland Road,-27.509114,153.207169,True
315-325 Loganlea Road,-27.662707,153.140777,True
Market Dr & Morayfield Rd,-27.094533,152.951142,True
90 Depot Rd,-27.330589,153.047747,True
81 Mains Rd,-27.584283,153.062088,True
1780 Sandgate Road,-27.377199,153.062259,True
118 Waller Rd,-27.673523,153.053222,False
 130 Benfer Rd (Cnr Redland Bay Rd),-27.595836,153.285645,True
Lot 4 Slatyer Av,-27.996618,153.399872,False
82 Pinelands Rd,-27.591302,153.060501,True
262 Gill St,-20.077515,146.268649,True
9-11 Baynes St,-27.244239,153.109004,True
1505 Creek Rd,-27.487464,153.100261,True
28 Elm Street,-26.418092,152.911847,True
Gooding Drive,-28.046822,153.366982,True
1150 Beaudesert Rd,-27.575198,153.026049,True
9 Blyth Rd,-27.273315,153.015382,True
 1 Parkwood Bvd (Cnr Napper Rd),-27.947069,153.369848,False
64 Ferry Rd,-27.976643,153.411417,True
Robina Town Centre Dr,-28.080595,153.384212,True
503-509 Kingston Rd & Laughlin St,-27.662209,153.117939,True
3484 Mt Lindesay Hwy,-27.676907,153.031851,True
Walker St & Boundary St,-24.876327,152.363842,False
2 Collins St,-24.855357,152.370437,False
109 Elliott Heads Road,-24.883428,152.376386,False
13 Mount Leyshon Rd,-20.087573,146.263408,True
251-253 Bridge Street,-27.549968,151.943318,False
390 Boundary Road,-27.536309,151.905653,True
383-391 Taylor St,-27.550322,151.905615,False
134 Ruthven St & North St,-27.542473,151.954566,True
70-72 Quintin Street,-26.577582,148.786676,True
Chapple St,-23.842297,151.245741,True
 2 Highway Plaza (Cnr Bruce Hwy & Hicks Rd),-21.124825,149.157533,True
86 Wallace Street,-28.227983,152.018576,True
180 Wood Street,-28.218573,152.010051,True
145 Raglan St,-26.57941311523525,148.77640904183912,True
Duck St & Sandpiper St,-23.439584,144.247888,True
 Cnr Oak St & Tropical Av,-21.096529,149.183615,False
Bruce Hwy,-20.027312,148.214476,True
87249 Bruce Highway,-21.705135,149.357829,True
Boundary Rd,-27.565677,152.998169,True
161-163 Lakes Creek Road,-23.372397,150.532529,False
Middle Road,-27.678744,153.021996,True
141-147 Beenleigh-Redland Bay Road,-27.670532,153.200911,True
Telegraph Road,-27.330661,153.025857,True
Compton Road,-27.611224,153.062367,True
Anzac Avenue,-27.223175,153.037721,True
557-561 Mt Gravatt-Capalaba Rd,-27.550598,153.106399,True
2948 Old Cleveland Rd,-27.514796,153.181359,True
Forest Lake Bvd,-27.623414,152.969472,False
Warwick Road,-27.661414,152.739363,True
Oakey Flat Rd & New Settlement Rd,-27.186077,152.934985,False
33 Middle Rd,-27.674462,153.027669,True
108 Brisbane Street,-27.983336,152.995034,True
68 Gatton-Laidley Rd & Forest Hill Fernvale Rd,-27.583767,152.363115,False
167 Station Rd,-27.154153,152.974723,True
Elizabeth St & Boat Harbour Dr,-25.293231,152.893567,True
983 Waterworks Rd,-27.444798,152.952386,True
Goodwin Drive,-27.064203,153.155823,True
Binstead Way,-27.926201,153.323593,True
2 Telemon Street,-27.989087,152.995206,True
120 Blackstone Rd & South Station Rd,-27.621111,152.788214,True
103-105 West Burleigh Road,-28.093755,153.443058,True
310 Olsen Av,-27.957084,153.380398,True
139 Brisbane Rd & South Station,-27.616614,152.790439,True
