address,lat,long,convenient
80 Church Street,-37.375614,140.836263,False
69-71 Princes Hwy,-35.253694,139.452752,True
165 Hindmarsh Rd,-35.551095,138.623364,True
69 Tonkin Av,-34.256816,140.464358,True
Highway 1,-32.480783,137.755422,True
292 Renmark Av,-34.181033,140.737092,True
1 Peake Tce,-34.178754,139.984999,False
Hwy One,-32.510527,137.798054,True
2 London St,-34.723155,135.866826,True
30-32 Mckenzie St,-32.126019,133.677329,True
41 Playford Av,-33.029393,137.567822,True
2 Snowtown Rd,-34.183072,138.153917,True
92 Tasman Tce & Bligh St,-34.721357,135.860236,True
 Stuart Highway,-27.304269,133.622489,True
1 Princes Hwy,-36.825292,139.862079,True
60 North Tce,-36.308268,140.772506,True
23 Hutchinson Street,-35.505577,138.781158,True
32 Bay Rd,-37.832582,140.778459,True
49 Norrie Av,-33.024941,137.550554,False
4 Eyre Highway,-32.483787,137.759478,True
20 Hallet Pl,-34.720183,135.855555,True
220 Mt Gambier Rd,-37.613838,140.372252,True
1 Swaffer Street,-34.732817,135.855102,True
6 Snowtown Rd,-34.182372,138.154004,True
13 Main St,-34.496961,137.484678,False
82 Jubilee Hwy West,-37.819588,140.772224,True
190 Jubilee Hwy East,-37.839432,140.814073,True
39 Fowles Street,-34.257381,140.466488,True
11 Railway Terrace,-33.133401,135.552721,True
2 Scott Court,-37.813102,140.788927,True
16 East Terrace,-33.266867,138.356379,True
200 Ellen St,-33.180119,138.011644,False
52-56 Moorundie Street,-34.409358,139.128825,True
195 Commercial St West,-37.824153,140.766973,True
23 Frances Tce,-33.964758,137.714688,True
12 High Street,-33.864731,138.006008,False
North Main Rd,-33.963841,138.646068,True
13 Wilpena Road,-31.887489,138.423267,True
12236 Augusta Highway,-33.159621,138.067705,True
68 Eyre Road,-33.349881,138.205924,True
26 Adelaide Road,-35.324272,140.512309,True
13 Memorial Dr,-36.601126,140.492603,True
182 Main North Road,-33.836747,138.614695,True
12-14 Olivedale Street,-34.817734,138.966428,True
280 The Terrace,-33.187771,138.003546,False
9 Wylie Road,-34.533096,138.437134,True
220 Renmark Avenue,-34.176133,140.743651,True
